Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),THERMAL ZONE 1:Zone People Occupant Count [](Hourly),THERMAL ZONE 1:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),THERMAL ZONE 1:Zone Thermal Comfort ASHRAE 55 Simple Model Summer Clothes Not Comfortable Time [hr](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly) 
 07/10  15:00:00,26.325,172.41666666666666,539.5833333333334,0.0,21.44723466975626,22.0,0.0,0.0 
 07/10  16:00:00,26.875,143.5,550.0833333333334,0.0,21.64455029290056,22.0,0.0,0.0 
 07/10  17:00:00,26.941666666666666,113.0,551.0833333333334,0.0,21.92889301710106,22.0,0.0,15.904256010299152 
 07/10  18:00:00,26.666666666666668,102.0,435.75,0.0,21.999999999663896,22.0,0.0,103.15158977985534 
 07/10  19:00:00,26.38333333333334,78.58333333333333,235.5,0.0,22.0,22.0,0.0,149.55086562945644 
 07/10  20:00:00,25.891666666666666,29.972222222222225,21.91666666666666,0.0,22.0,22.0,0.0,110.04444468570752 
 07/10  21:00:00,24.783333333333335,0.0,0.0,0.0,22.0,22.0,0.0,44.81538397850971 
 07/10  22:00:00,22.858333333333334,0.0,0.0,0.0,21.99997743521166,22.0,0.0,12.411224724925162 
 07/10  23:00:00,20.966666666666665,0.0,0.0,0.0,21.946908505838593,22.0,0.0,0.0 
 07/10  24:00:00,19.833333333333332,0.0,0.0,0.0,21.803525977567805,22.0,0.0,0.0 
 07/11  01:00:00,19.033333333333335,0.0,0.0,0.0,21.628458134403953,26.0,0.0,0.0 
 07/11  02:00:00,18.349999999999998,0.0,0.0,0.0,21.42361087045937,26.0,0.0,0.0 
 07/11  03:00:00,17.75,0.0,0.0,0.0,21.198153145956415,26.0,0.0,0.0 
 07/11  04:00:00,17.208333333333332,0.0,0.0,0.0,20.95707359635389,26.0,0.0,0.0 
 07/11  05:00:00,16.708333333333332,4.999999999999999,29.83333333333333,0.0,20.71932151829442,26.0,0.0,0.0 
 07/11  06:00:00,16.558333333333334,33.166666666666664,209.08333333333334,0.0,20.567184632262684,26.0,0.0,0.0 
 07/11  07:00:00,17.3,66.0,449.6666666666667,0.0,20.462001883047165,26.0,0.0,0.0 
 07/11  08:00:00,19.083333333333332,93.58333333333333,592.5833333333334,0.0,20.48234923759135,26.0,0.0,0.0 
 07/11  09:00:00,21.400000000000002,111.16666666666667,689.0833333333334,4.199999999999999,20.63148059126534,21.0,0.9999999999999999,0.0 
 07/11  10:00:00,24.208333333333332,121.66666666666667,758.0833333333334,4.199999999999999,20.840462608336004,21.0,0.9999999999999999,0.0 
 07/11  11:00:00,26.083333333333332,131.75,790.75,4.199999999999999,21.079235884590346,21.5,0.9999999999999999,0.0 
 07/11  12:00:00,27.025000000000002,144.08333333333334,789.75,4.199999999999999,21.32108359959086,21.5,0.9999999999999999,0.0 
 07/11  13:00:00,28.275000000000002,146.0,795.4166666666666,2.4000000000000004,19.869297742469687,20.0,0.9999999999999999,323.63434868638234 
 07/11  14:00:00,29.191666666666666,143.58333333333334,791.5,2.4000000000000004,19.99999998496681,20.0,0.9999999999999999,300.6518386551547 
 07/11  15:00:00,29.75,146.41666666666666,747.1666666666666,2.4000000000000004,20.0,20.0,0.9999999999999999,321.10397098601607 
 07/11  16:00:00,30.291666666666668,135.16666666666666,715.0,2.4000000000000004,20.0,20.0,0.9999999999999999,348.5859865999849 
 07/11  17:00:00,30.325,119.25,653.5833333333334,2.4000000000000004,20.0,20.0,0.9999999999999999,428.75780101250297 
 07/11  18:00:00,30.025000000000002,103.41666666666667,524.75,0.0,20.0,20.0,0.0,540.6968518677444 
 07/11  19:00:00,29.55,74.33333333333333,341.75,0.0,22.086418998776377,25.0,0.0,0.0 
 07/11  20:00:00,29.008333333333336,27.333333333333332,32.99999999999999,0.0,22.90947751913485,25.0,0.0,0.0 
 07/11  21:00:00,27.05,0.0,0.0,0.0,22.85711413883233,25.0,0.0,0.0 
 07/11  22:00:00,24.458333333333332,0.0,0.0,0.0,22.796226014910133,25.0,0.0,0.0 
 07/11  23:00:00,22.858333333333334,0.0,0.0,0.0,22.706985757424704,25.0,0.0,0.0 
 07/11  24:00:00,21.816666666666663,0.0,0.0,0.0,22.5846607270106,25.0,0.0,0.0 
 07/12  01:00:00,21.400000000000002,0.0,0.0,0.0,22.42423189198747,26.0,0.0,0.0 
 07/12  02:00:00,20.641666666666666,0.0,0.0,0.0,22.233533674369724,26.0,0.0,0.0 
 07/12  03:00:00,19.86666666666667,0.0,0.0,0.0,22.000869730549855,26.0,0.0,0.0 
 07/12  04:00:00,19.349999999999998,0.0,0.0,0.0,21.755393096590442,26.0,0.0,0.0 
 07/12  05:00:00,19.21666666666667,4.999999999999999,23.833333333333332,0.0,21.520906333422015,26.0,0.0,0.0 
 07/12  06:00:00,19.125,34.166666666666664,167.41666666666666,0.0,21.370826603158992,26.0,0.0,0.0 
 07/12  07:00:00,19.291666666666668,75.0,351.6666666666667,0.0,21.243613591099987,26.0,0.0,0.0 
 07/12  08:00:00,20.375,126.16666666666667,395.75,0.0,21.238147431511017,26.0,0.0,0.0 
 07/12  09:00:00,21.525000000000002,187.0,326.75000000000006,4.199999999999999,20.997566267323187,21.0,0.9999999999999999,78.72526928100127 
 07/12  10:00:00,23.125,238.08333333333334,253.75,4.199999999999999,20.999999999998654,21.0,0.9999999999999999,80.48616012840851 
 07/12  11:00:00,24.116666666666664,239.25,156.08333333333334,4.199999999999999,21.36652042150722,21.5,0.9999999999999999,0.0 
 07/12  12:00:00,23.96666666666667,213.66666666666666,47.583333333333336,4.199999999999999,21.499876078287347,21.5,0.9999999999999999,6.31729548587803 
 07/12  13:00:00,21.058333333333334,181.33333333333334,5.916666666666667,2.4000000000000004,19.85507113643422,20.0,0.9999999999999999,305.32920736248195 
 07/12  14:00:00,17.583333333333332,140.83333333333334,0.5833333333333331,2.4000000000000004,19.999999991439463,20.0,0.9999999999999999,209.92626412887807 
 07/12  15:00:00,16.266666666666666,145.33333333333334,1.8333333333333333,2.4000000000000004,20.0,20.0,0.9999999999999999,185.28319213324357 
 07/12  16:00:00,16.158333333333335,128.58333333333334,1.6666666666666667,2.4000000000000004,20.0,20.0,0.9999999999999999,174.61114433571632 
 07/12  17:00:00,16.083333333333332,73.25,0.16666666666666663,2.4000000000000004,20.0,20.0,0.9999999999999999,151.493276723168 
 07/12  18:00:00,15.591666666666667,45.166666666666664,0.0,0.0,20.0,20.0,0.0,125.51810325157305 
 07/12  19:00:00,14.833333333333334,26.666666666666668,0.0,0.0,20.40693653015383,25.0,0.0,0.0 
 07/12  20:00:00,14.616666666666667,8.5,0.0,0.0,20.488314691908016,25.0,0.0,0.0 
 07/12  21:00:00,14.700000000000001,0.0,0.0,0.0,20.41716768029382,25.0,0.0,0.0 
 07/12  22:00:00,14.700000000000001,0.0,0.0,0.0,20.30657551639683,25.0,0.0,0.0 
 07/12  23:00:00,14.641666666666666,0.0,0.0,0.0,20.17330811825527,25.0,0.0,0.0 
 07/12  24:00:00,14.366666666666667,0.0,0.0,0.0,20.010173216447534,25.0,0.0,0.0 
 07/13  01:00:00,13.85,0.0,0.0,0.0,19.806401711857124,23.0,0.0,0.0 
 07/13  02:00:00,13.133333333333333,0.0,0.0,0.0,19.567972335620038,23.0,0.0,0.0 
 07/13  03:00:00,12.625,0.0,0.0,0.0,19.34006950994714,23.0,0.0,0.0 
 07/13  04:00:00,12.091666666666669,0.0,0.0,0.0,19.13073041312372,23.0,0.0,0.0 
 07/13  05:00:00,11.450000000000001,5.333333333333333,14.666666666666666,0.0,18.9228603398283,23.0,0.0,0.0 
 07/13  06:00:00,10.966666666666669,37.166666666666664,111.16666666666667,0.0,18.784894612567864,23.0,0.0,0.0 
 07/13  07:00:00,11.208333333333334,80.41666666666667,287.75,0.0,18.71436609230246,23.0,0.0,0.0 
 07/13  08:00:00,12.491666666666667,111.16666666666667,473.0,0.0,18.7617731665297,23.0,0.0,0.0 
 07/13  09:00:00,14.833333333333334,129.58333333333334,620.8333333333334,4.199999999999999,18.908678649979446,23.0,0.9999999999999999,0.0 
 07/13  10:00:00,17.575,146.16666666666666,707.25,4.199999999999999,18.999992991317946,19.0,0.9999999999999999,30.389019209560853 
 07/13  11:00:00,19.166666666666668,163.83333333333334,728.3333333333334,4.199999999999999,19.0,19.0,0.9999999999999999,63.649579356308095 
 07/13  12:00:00,19.733333333333334,216.83333333333334,625.1666666666666,4.199999999999999,19.0,19.0,0.9999999999999999,92.48518215587728 
 07/13  13:00:00,20.133333333333333,282.5833333333333,458.8333333333333,2.4000000000000004,19.555800681630142,20.5,0.9999999999999999,0.0 
 07/13  14:00:00,20.825,294.25,397.6666666666667,2.4000000000000004,20.039395622483507,20.5,0.9999999999999999,0.0 
 07/13  15:00:00,21.375,272.5,372.25,2.4000000000000004,20.35484165237269,20.5,0.9999999999999999,0.0 
 07/13  16:00:00,21.733333333333334,254.25,297.0,2.4000000000000004,20.49999497062656,20.5,0.9999999999999999,29.149330496575683 
 07/13  17:00:00,21.900000000000002,203.83333333333334,284.6666666666667,2.4000000000000004,20.5,20.5,0.9999999999999999,87.2397317325545 
 07/13  18:00:00,21.316666666666663,123.0,381.9166666666667,0.0,20.5,20.5,0.0,155.78983037350852 
 07/13  19:00:00,20.841666666666665,66.91666666666667,350.1666666666667,0.0,20.5,20.5,0.0,211.7227744678628 
 07/13  20:00:00,20.216666666666665,24.166666666666668,35.33333333333333,0.0,20.5,20.5,0.0,154.3498809978204 
 07/13  21:00:00,18.866666666666667,0.0,0.0,0.0,20.81344083350015,22.0,0.0,0.0 
 07/13  22:00:00,16.741666666666667,0.0,0.0,0.0,20.79553973962077,22.0,0.0,0.0 
 07/13  23:00:00,14.941666666666665,0.0,0.0,0.0,20.65708925928249,22.0,0.0,0.0 
 07/13  24:00:00,13.991666666666667,0.0,0.0,0.0,20.489656630287204,22.0,0.0,0.0 
 07/14  01:00:00,13.174999999999999,0.0,0.0,0.0,20.300786701225316,23.0,0.0,0.0 
 07/14  02:00:00,12.333333333333334,0.0,0.0,0.0,20.079384736574692,23.0,0.0,0.0 
 07/14  03:00:00,11.883333333333333,0.0,0.0,0.0,19.829182125001214,23.0,0.0,0.0 
 07/14  04:00:00,11.625,0.0,0.0,0.0,19.56549180818025,23.0,0.0,0.0 
 07/14  05:00:00,9.925000000000002,4.999999999999999,29.999999999999996,0.0,19.286643709035044,23.0,0.0,0.0 
 07/14  06:00:00,10.083333333333334,33.333333333333336,211.5,0.0,19.086399200982676,23.0,0.0,0.0 
 07/14  07:00:00,11.35,67.25,456.9166666666667,0.0,18.982407868053695,23.0,0.0,0.0 
 07/14  08:00:00,12.533333333333333,98.08333333333333,587.9166666666666,0.0,18.978937219054828,23.0,0.0,0.0 
 07/14  09:00:00,14.950000000000001,130.66666666666666,651.4166666666667,4.199999999999999,19.112773523163636,23.0,0.9999999999999999,0.0 
 07/14  10:00:00,18.183333333333334,179.16666666666666,619.6666666666666,4.199999999999999,18.999537312200616,19.0,0.9999999999999999,75.36385112156084 
 07/14  11:00:00,20.241666666666667,209.66666666666666,494.0,4.199999999999999,18.999999999996174,19.0,0.9999999999999999,91.20728512816363 
 07/14  12:00:00,21.108333333333334,225.58333333333334,359.75,4.199999999999999,19.0,19.0,0.9999999999999999,110.76062882917239 
 07/14  13:00:00,20.758333333333333,281.5833333333333,196.91666666666666,2.4000000000000004,19.594817724246003,20.5,0.9999999999999999,0.0 
 07/14  14:00:00,20.941666666666666,312.1666666666667,122.66666666666667,2.4000000000000004,20.06724007607782,20.5,0.9999999999999999,0.0 
 07/14  15:00:00,21.516666666666666,279.3333333333333,174.5,2.4000000000000004,20.38956868549283,20.5,0.9999999999999999,0.0 
 07/14  16:00:00,21.89166666666667,234.25,257.9166666666667,2.4000000000000004,20.499998182674037,20.5,0.9999999999999999,30.892245544368695 
 07/14  17:00:00,21.575,191.66666666666666,322.0833333333333,2.4000000000000004,20.5,20.5,0.9999999999999999,78.1564549608564 
 07/14  18:00:00,20.908333333333335,139.33333333333334,310.8333333333333,0.0,20.5,20.5,0.0,128.53517374191037 
 07/14  19:00:00,20.816666666666666,82.0,231.16666666666666,0.0,20.5,20.5,0.0,162.6040066591737 
 07/14  20:00:00,20.958333333333332,27.833333333333332,22.749999999999996,0.0,20.5,20.5,0.0,122.06664835750921 
 07/14  21:00:00,19.71666666666667,0.0,0.0,0.0,20.721139819170073,22.0,0.0,0.0 
 07/14  22:00:00,17.341666666666665,0.0,0.0,0.0,20.653438349892994,22.0,0.0,0.0 
 07/14  23:00:00,16.125,0.0,0.0,0.0,20.51568579592818,22.0,0.0,0.0 
 07/14  24:00:00,15.766666666666666,0.0,0.0,0.0,20.384963525636767,22.0,0.0,0.0 
 07/15  01:00:00,13.5,0.0,0.0,0.0,20.20258445504249,23.0,0.0,0.0 
 07/15  02:00:00,11.766666666666666,0.0,0.0,0.0,19.965401345954707,23.0,0.0,0.0 
 07/15  03:00:00,11.25,0.0,0.0,0.0,19.72790233749924,23.0,0.0,0.0 
 07/15  04:00:00,12.458333333333334,0.0,0.0,0.0,19.497111744370248,23.0,0.0,0.0 
 07/15  05:00:00,13.033333333333333,6.166666666666667,17.499999999999996,0.0,19.295835970874588,23.0,0.0,0.0 
 07/15  06:00:00,12.466666666666669,42.75,124.41666666666667,0.0,19.143464661418893,23.0,0.0,0.0 
 07/15  07:00:00,12.475,94.41666666666667,277.4166666666667,0.0,19.049304410945492,23.0,0.0,0.0 
 07/15  08:00:00,13.474999999999996,144.41666666666666,386.25,0.0,19.061135026960475,23.0,0.0,0.0 
 07/15  09:00:00,15.733333333333334,178.75,481.8333333333333,4.199999999999999,19.216793501231102,23.0,0.9999999999999999,0.0 
 07/15  10:00:00,18.825,201.16666666666666,558.9166666666666,4.199999999999999,18.998294736042446,19.0,0.9999999999999999,98.77414085516584 
 07/15  11:00:00,20.375,223.5,545.0,4.199999999999999,18.999999999974147,19.0,0.9999999999999999,104.8267829464636 
 07/15  12:00:00,20.966666666666665,268.3333333333333,373.4166666666667,4.199999999999999,19.0,19.0,0.9999999999999999,124.40516430131227 
 07/15  13:00:00,21.183333333333337,317.9166666666667,248.91666666666666,2.4000000000000004,19.665639678660337,20.5,0.9999999999999999,0.0 
 07/15  14:00:00,21.21666666666667,279.5833333333333,359.4166666666667,2.4000000000000004,20.173461889848195,20.5,0.9999999999999999,0.0 
 07/15  15:00:00,21.883333333333336,221.16666666666666,426.5833333333333,2.4000000000000004,20.44452334518655,20.5,0.9999999999999999,3.855335231481188 
 07/15  16:00:00,22.125,205.91666666666666,349.0833333333333,2.4000000000000004,20.499999999953612,20.5,0.9999999999999999,32.91504784115091 
 07/15  17:00:00,22.116666666666664,172.91666666666666,346.5833333333333,2.4000000000000004,20.5,20.5,0.9999999999999999,86.32698705960063 
 07/15  18:00:00,22.258333333333336,126.75,364.0833333333333,0.0,20.5,20.5,0.0,159.06677495114178 
 07/15  19:00:00,21.950000000000003,77.91666666666667,288.9166666666667,0.0,20.5,20.5,0.0,207.88938371549315 
 07/15  20:00:00,21.525000000000002,25.333333333333332,28.66666666666666,0.0,20.5,20.5,0.0,154.67664776688258 
 07/15  21:00:00,20.233333333333334,0.0,0.0,0.0,20.835729690759322,22.0,0.0,0.0 
 07/15  22:00:00,17.766666666666666,0.0,0.0,0.0,20.833750107479293,22.0,0.0,0.0 
 07/15  23:00:00,15.9,0.0,0.0,0.0,20.728011498311936,22.0,0.0,0.0 
 07/15  24:00:00,14.875,0.0,0.0,0.0,20.611675318056623,22.0,0.0,0.0 
 07/16  01:00:00,14.033333333333333,0.0,0.0,0.0,20.433367687545523,21.0,0.0,0.0 
 07/16  02:00:00,13.408333333333333,0.0,0.0,0.0,20.207001327130502,21.0,0.0,0.0 
 07/16  03:00:00,12.85,0.0,0.0,0.0,19.97008828459117,21.0,0.0,0.0 
 07/16  04:00:00,12.366666666666667,0.0,0.0,0.0,19.725193157370054,21.0,0.0,0.0 
 07/16  05:00:00,12.200000000000001,6.166666666666667,13.666666666666666,0.0,19.491886952670455,21.0,0.0,0.0 
 07/16  06:00:00,12.200000000000001,43.25,100.16666666666667,0.0,19.338419229691695,21.0,0.0,0.0 
 07/16  07:00:00,12.841666666666669,96.83333333333333,240.0,0.0,19.252863133847857,21.0,0.0,0.0 
 07/16  08:00:00,14.291666666666666,147.41666666666666,359.75,0.0,19.287397051932686,21.0,0.0,0.0 
 07/16  09:00:00,16.400000000000002,193.0,443.6666666666667,0.0,19.44329801751385,21.0,0.0,0.0 
 07/16  10:00:00,19.208333333333332,232.58333333333334,477.0833333333333,0.0,19.676195536442123,21.0,0.0,0.0 
 07/16  11:00:00,21.14166666666667,254.16666666666663,486.0833333333333,0.0,19.928711253882543,21.0,0.0,0.0 
 07/16  12:00:00,22.24166666666667,229.83333333333334,567.4166666666666,0.0,20.15182318620959,21.0,0.0,0.0 
 07/16  13:00:00,22.991666666666664,192.33333333333334,654.25,0.0,20.367134285796634,21.0,0.0,0.0 
 07/16  14:00:00,23.55,179.66666666666666,631.9166666666667,0.0,20.556607232351123,21.0,0.0,0.0 
 07/16  15:00:00,24.150000000000002,186.41666666666666,524.5833333333334,0.0,20.733754329423302,21.0,0.0,0.0 
 07/16  16:00:00,23.816666666666663,185.41666666666666,336.0,0.0,20.9123931653247,21.0,0.0,0.0 
 07/16  17:00:00,21.241666666666667,146.16666666666666,188.91666666666666,0.0,20.999995833677442,21.0,0.0,26.861783866339945 
 07/16  18:00:00,19.058333333333334,99.66666666666667,107.58333333333333,0.0,21.0,21.0,0.0,44.71885567269742 
 07/16  19:00:00,18.89166666666667,64.75,35.083333333333336,0.0,21.0,21.0,0.0,46.78228270648185 
 07/16  20:00:00,18.808333333333337,23.61111111111111,2.8333333333333326,0.0,21.0,21.0,0.0,41.472589537956225 
 07/16  21:00:00,18.01666666666667,0.0,0.0,0.0,20.999060427819146,21.0,0.0,8.324727289603741 
 07/16  22:00:00,17.425,0.0,0.0,0.0,20.94368094330387,21.0,0.0,0.0 
 07/16  23:00:00,17.008333333333333,0.0,0.0,0.0,20.833222684017525,21.0,0.0,0.0 
 07/16  24:00:00,16.741666666666667,0.0,0.0,0.0,20.693641932974547,21.0,0.0,0.0 
 07/17  01:00:00,16.349999999999998,0.0,0.0,0.0,20.53034806624908,21.0,0.0,0.0 
 07/17  02:00:00,15.75,0.0,0.0,0.0,20.341736103000677,21.0,0.0,0.0 
 07/17  03:00:00,15.15,0.0,0.0,0.0,20.133067411414128,21.0,0.0,0.0 
 07/17  04:00:00,14.725,0.0,0.0,0.0,19.912028550763374,21.0,0.0,0.0 
 07/17  05:00:00,14.308333333333332,3.1666666666666665,3.8333333333333335,0.0,19.6857732188298,21.0,0.0,0.0 
 07/17  06:00:00,14.216666666666667,23.916666666666668,24.25,0.0,19.512532661159327,21.0,0.0,0.0 
 07/17  07:00:00,14.533333333333333,65.41666666666667,49.583333333333336,0.0,19.423390151343643,21.0,0.0,0.0 
 07/17  08:00:00,15.108333333333334,123.66666666666667,106.25,0.0,19.418457788811768,21.0,0.0,0.0 
 07/17  09:00:00,16.391666666666666,166.5,186.75,0.0,19.481894604485152,21.0,0.0,0.0 
 07/17  10:00:00,17.974999999999998,199.66666666666666,276.3333333333333,0.0,19.6123196331406,21.0,0.0,0.0 
 07/17  11:00:00,20.058333333333334,215.66666666666666,389.25,0.0,19.796854651232604,21.0,0.0,0.0 
 07/17  12:00:00,21.625,228.66666666666666,443.9166666666667,0.0,19.99706660291505,21.0,0.0,0.0 
 07/17  13:00:00,22.291666666666668,266.75,413.0,0.0,20.198264729697517,21.0,0.0,0.0 
 07/17  14:00:00,21.916666666666668,297.5,323.8333333333333,0.0,20.39349081484811,21.0,0.0,0.0 
 07/17  15:00:00,21.208333333333332,307.9166666666667,221.75,0.0,20.556437425327537,21.0,0.0,0.0 
 07/17  16:00:00,20.125,265.0833333333333,135.41666666666666,0.0,20.7009690950165,21.0,0.0,0.0 
 07/17  17:00:00,19.96666666666667,183.08333333333334,58.833333333333336,0.0,20.799173907853916,21.0,0.0,0.0 
 07/17  18:00:00,20.533333333333335,120.58333333333333,14.166666666666666,0.0,20.863934574592957,21.0,0.0,0.0 
 07/17  19:00:00,20.758333333333333,72.66666666666667,1.75,0.0,20.898829433543032,21.0,0.0,0.0 
 07/17  20:00:00,20.508333333333333,22.055555555555557,0.08333333333333331,0.0,20.90497008333421,21.0,0.0,0.0 
 07/17  21:00:00,19.775000000000002,0.0,0.0,0.0,20.790298669913692,21.0,0.0,0.0 
 07/17  22:00:00,18.525000000000002,0.0,0.0,0.0,20.67819282124924,21.0,0.0,0.0 
 07/17  23:00:00,17.375,0.0,0.0,0.0,20.55859797159359,21.0,0.0,0.0 
 07/17  24:00:00,16.766666666666666,0.0,0.0,0.0,20.425654570529492,21.0,0.0,0.0 
 07/18  01:00:00,16.366666666666667,0.0,0.0,0.0,20.282518444050766,23.0,0.0,0.0 
 07/18  02:00:00,16.083333333333332,0.0,0.0,0.0,20.12576356869178,23.0,0.0,0.0 
 07/18  03:00:00,15.94166666666667,0.0,0.0,0.0,19.958877627188258,23.0,0.0,0.0 
 07/18  04:00:00,15.549999999999999,0.0,0.0,0.0,19.778713576292443,23.0,0.0,0.0 
 07/18  05:00:00,15.066666666666668,3.4999999999999996,7.166666666666667,0.0,19.590493139751686,23.0,0.0,0.0 
 07/18  06:00:00,14.841666666666669,26.416666666666668,51.416666666666664,0.0,19.447854436858815,23.0,0.0,0.0 
 07/18  07:00:00,15.033333333333333,64.91666666666667,130.66666666666666,0.0,19.363121446437948,23.0,0.0,0.0 
 07/18  08:00:00,15.025,96.75,253.5,0.0,19.346282865792734,23.0,0.0,0.0 
 07/18  09:00:00,14.900000000000004,145.83333333333334,367.6666666666667,4.199999999999999,19.425157573296755,23.0,0.9999999999999999,0.0 
 07/18  10:00:00,16.358333333333334,203.58333333333334,460.5,4.199999999999999,18.963036979768805,19.0,0.9999999999999999,115.18103952154492 
 07/18  11:00:00,18.158333333333335,231.0,515.1666666666666,4.199999999999999,18.99999999981898,19.0,0.9999999999999999,121.973634759017 
 07/18  12:00:00,19.05,232.25,532.5,4.199999999999999,19.0,19.0,0.9999999999999999,142.2453744039824 
 07/18  13:00:00,19.708333333333332,236.83333333333334,532.3333333333334,2.4000000000000004,19.690861822133154,20.5,0.9999999999999999,0.0 
 07/18  14:00:00,19.475000000000005,236.83333333333334,536.75,2.4000000000000004,20.133620625495258,20.5,0.9999999999999999,0.0 
 07/18  15:00:00,19.158333333333335,224.0,479.25,2.4000000000000004,20.359735400418938,20.5,0.9999999999999999,0.0 
 07/18  16:00:00,17.916666666666668,195.83333333333334,356.0,2.4000000000000004,20.48741995252387,20.5,0.9999999999999999,6.517249989597803 
 07/18  17:00:00,17.291666666666668,148.91666666666666,271.9166666666667,2.4000000000000004,20.49999999999992,20.5,0.9999999999999999,42.002138041473806 
 07/18  18:00:00,17.675,121.33333333333333,191.25,0.0,20.5,20.5,0.0,85.38610156973071 
 07/18  19:00:00,17.391666666666666,80.41666666666667,120.33333333333333,0.0,20.5,20.5,0.0,107.47818207074279 
 07/18  20:00:00,15.991666666666667,22.944444444444443,11.58333333333333,0.0,20.5,20.5,0.0,69.64063746622627 
 07/18  21:00:00,15.083333333333334,0.0,0.0,0.0,20.570492830774153,22.0,0.0,0.0 
 07/18  22:00:00,14.94166666666667,0.0,0.0,0.0,20.49380394459034,22.0,0.0,0.0 
 07/18  23:00:00,13.150000000000004,0.0,0.0,0.0,20.35548400941726,22.0,0.0,0.0 
 07/18  24:00:00,11.958333333333334,0.0,0.0,0.0,20.14683839790064,22.0,0.0,0.0 
 07/19  01:00:00,11.94166666666667,0.0,0.0,0.0,19.944405491727416,23.0,0.0,0.0 
 07/19  02:00:00,11.958333333333334,0.0,0.0,0.0,19.741938742082343,23.0,0.0,0.0 
 07/19  03:00:00,11.766666666666666,0.0,0.0,0.0,19.52526746919185,23.0,0.0,0.0 
 07/19  04:00:00,11.483333333333334,0.0,0.0,0.0,19.286806193543597,23.0,0.0,0.0 
 07/19  05:00:00,11.341666666666669,4.499999999999999,14.499999999999998,0.0,19.06829248895656,23.0,0.0,0.0 
 07/19  06:00:00,12.875,31.416666666666668,109.58333333333333,0.0,18.929247107891726,23.0,0.0,0.0 
 07/19  07:00:00,14.0,70.5,252.58333333333334,0.0,18.87629479940028,23.0,0.0,0.0 
 07/19  08:00:00,14.933333333333332,113.25,262.08333333333337,0.0,18.877548179792417,23.0,0.0,0.0 
 07/19  09:00:00,16.241666666666667,159.33333333333334,208.08333333333334,4.199999999999999,18.963665807895254,23.0,0.9999999999999999,0.0 
 07/19  10:00:00,16.816666666666663,182.16666666666666,191.66666666666666,4.199999999999999,19.00001164091884,19.0,0.9999999999999999,15.67149562523853 
 07/19  11:00:00,17.425,193.16666666666666,130.5,4.199999999999999,19.000000000000004,19.0,0.9999999999999999,24.532610131195113 
 07/19  12:00:00,17.625,191.91666666666666,53.166666666666664,4.199999999999999,19.0,19.0,0.9999999999999999,31.386265966558938 
 07/19  13:00:00,17.5,174.5,17.083333333333332,2.4000000000000004,19.16686419281073,20.5,0.9999999999999999,0.0 
 07/19  14:00:00,17.791666666666668,148.33333333333334,9.0,2.4000000000000004,19.290185680147943,20.5,0.9999999999999999,0.0 
 07/19  15:00:00,18.525000000000002,115.5,8.416666666666666,2.4000000000000004,19.35356934390681,20.5,0.9999999999999999,0.0 
 07/19  16:00:00,18.958333333333332,108.75,23.416666666666668,2.4000000000000004,19.414303460580015,20.5,0.9999999999999999,0.0 
 07/19  17:00:00,18.825,104.33333333333333,51.75,2.4000000000000004,19.491854579262068,20.5,0.9999999999999999,0.0 
 07/19  18:00:00,18.583333333333332,73.25,62.416666666666664,0.0,19.565136091521342,20.5,0.0,0.0 
 07/19  19:00:00,18.383333333333333,37.583333333333336,40.833333333333336,0.0,19.577642223445377,20.5,0.0,0.0 
 07/19  20:00:00,17.658333333333335,12.166666666666666,3.9166666666666656,0.0,19.495615554200178,20.5,0.0,0.0 
 07/19  21:00:00,16.675,0.0,0.0,0.0,19.34384605141484,22.0,0.0,0.0 
 07/19  22:00:00,16.008333333333336,0.0,0.0,0.0,19.20952834563071,22.0,0.0,0.0 
 07/19  23:00:00,15.683333333333332,0.0,0.0,0.0,19.106821947347246,22.0,0.0,0.0 
 07/19  24:00:00,15.366666666666667,0.0,0.0,0.0,19.014175231700126,22.0,0.0,0.0 
 07/20  01:00:00,14.908333333333333,0.0,0.0,0.0,18.909859354620398,23.0,0.0,0.0 
 07/20  02:00:00,14.408333333333333,0.0,0.0,0.0,18.78949594703887,23.0,0.0,0.0 
 07/20  03:00:00,14.200000000000001,0.0,0.0,0.0,18.65526613633983,23.0,0.0,0.0 
 07/20  04:00:00,13.85,0.0,0.0,0.0,18.515006186058088,23.0,0.0,0.0 
 07/20  05:00:00,13.133333333333333,3.3333333333333335,5.166666666666666,0.0,18.38976796310219,23.0,0.0,0.0 
 07/20  06:00:00,12.683333333333332,23.833333333333332,40.416666666666664,0.0,18.285551918552333,23.0,0.0,0.0 
 07/20  07:00:00,13.241666666666667,58.083333333333336,116.16666666666667,0.0,18.248523037141155,23.0,0.0,0.0 
 07/20  08:00:00,14.866666666666667,105.08333333333333,229.75,0.0,18.308386240256983,23.0,0.0,0.0 
 07/20  09:00:00,16.866666666666667,151.0,351.8333333333333,4.199999999999999,18.526067005264167,23.0,0.9999999999999999,0.0 
