"Time","sensor-readings.reading"
1671664535000,21.4
1671664835000,21.4
1671665133000,21.4
1671665433000,21.2
1671665733000,21.2
1671666035000,21.2
1671666335000,21.2
1671666635000,21.2
1671666933000,21.2
1671667233000,21.2
1671667533000,21.2
1671667833000,21.2
1671668133000,21.2
1671668433000,21.2
1671668733000,21.2
1671669033000,21.2
1671669334000,21.2
1671669633000,21.2
1671669933000,21.2
1671670233000,21.2
1671670533000,21.2
1671670835000,21.2
1671671135000,21.2
1671671435000,21.2
1671671736000,21.2
1671672035000,21.2
1671672335000,21.2
1671672635000,21.2
1671672935000,21.2
1671673235000,21.2
1671673535000,21.2
1671673835000,21.2
1671674135000,21.2
1671674435000,21.2
1671674733000,21.2
1671675033000,21.2
1671675333000,21.4
1671675635000,21.2
1671675935000,21.2
1671676235000,21.2
1671676535000,21.2
1671676835000,21.2
1671677135000,21.2
1671677434000,21.2
1671677734000,21.2
1671678035000,21.2
1671678335000,21.2
1671678635000,21.2
1671678933000,21.2
1671679235000,21.2
1671679535000,21.2
1671679835000,21.2
1671680135000,21.2
1671680433000,21.2
1671680733000,21.2
1671681033000,21.2
1671681333000,21.2
1671681635000,21.2
1671681935000,21.2
1671682235000,21.2
1671682535000,21.2
1671682835000,21.2
1671683135000,21.2
1671683434000,21.2
1671683734000,21.2
1671684033000,21.2
1671684333000,21.2
1671684633000,21.2
1671684935000,21.2
1671685235000,21.2
1671685535000,21.2
1671685835000,21.2
1671686135000,21.2
1671686433000,21.2
1671686734000,21.2
1671687033000,21.2
1671687333000,21.2
1671687633000,21.2
1671687933000,21.2
1671688233000,21.4
1671688534000,21.4
1671688833000,21.4
1671689134000,21.4
1671689434000,21.4
1671689734000,21.4
1671690034000,21.4
1671690333000,21.4
1671690633000,21.4
1671690934000,21.4
1671691233000,21.4
1671691535000,21.4
1671691833000,21.4
1671692135000,21.4
1671692434000,21.4
1671692735000,21.4
1671693033000,21.4
1671693334000,21.4
1671693635000,21.4
1671693935000,21.4
1671694235000,21.4
1671694535000,21.4
1671694836000,21.6
1671695135000,21.6
1671695433000,21.4
1671695734000,21.4
1671696035000,21.4
1671696335000,21.4
1671696635000,21.4
1671696935000,21.4
1671697235000,21.6
1671697535000,21.6
1671697835000,21.6
1671698135000,21.6
1671698435000,21.6
1671698734000,21.6
1671699034000,21.6
1671699334000,21.6
1671699634000,21.6
1671699933000,21.6
1671700235000,21.6
1671700536000,21.6
1671700834000,21.6
1671701135000,21.6
1671701435000,21.6
1671701734000,21.6
1671702035000,21.6
1671702333000,21.6
1671702635000,21.8
1671702934000,21.8
1671703234000,21.8
1671703535000,21.8
1671703835000,21.8
1671704134000,21.8
1671704433000,21.8
1671704739000,21.8
1671705034000,21.8
1671705335000,21.8
1671705635000,21.8
1671705935000,21.6
1671706235000,21.6
1671706534000,21.6
1671706835000,21.8
1671707135000,21.8
1671707435000,21.8
1671707735000,21.8
1671708035000,21.8
1671708335000,21.8
1671708634000,21.8
1671708934000,21.8
1671709093000,21.8
1671709393000,21.8
1671709693000,21.8
1671709992000,21.8
1671710288000,21.8
1671710588000,21.8
1671710888000,21.8
1671711188000,21.8
1671711488000,21.8
1671711791000,21.8
1671712091000,21.8
1671712391000,21.8
1671712688000,21.8
1671712990000,21.8
1671713291000,21.8
1671713590000,21.8
1671713891000,21.8
1671714192000,21.8
1671714491000,21.8
1671714788000,21.8
1671715088000,21.8
1671715388000,21.8
1671715690000,21.8
1671715990000,21.8
1671716290000,21.8
1671716590000,22
1671716891000,22
1671717188000,21.8
1671717488000,21.8
1671717788000,21.2
1671718088000,21.2
1671718388000,21.2
1671718687000,21.2
1671718988000,21.4
1671719288000,21.4
1671719587000,21.6
1671719889000,21.6
1671720188000,21.6
1671720487000,21.6
1671720788000,21.6
1671721090000,21.6
1671721390000,21.6
1671721691000,21.6
1671721990000,21.6
1671722290000,21.6
1671722588000,21.6
1671722888000,21.6
1671723188000,21.8
1671723488000,21.8
1671723790000,21.8
1671724090000,21.8
1671724390000,21.8
1671724688000,21.8
1671724990000,21.8
1671725290000,21.8
1671725588000,21.8
1671725888000,21.8
1671726190000,21.8
1671726491000,21.8
1671726790000,21.8
1671727088000,21.8
1671727390000,21.8
1671727688000,21.8
1671727991000,21.8
1671728291000,21.8
1671728591000,21.8
1671728889000,21.8
1671729188000,21.8
1671729488000,21.8
1671729791000,21.8
1671730091000,21.8
1671730391000,21.8
1671730688000,21.8
1671730992000,21.6
1671731291000,21.6
1671731588000,21.6
1671731889000,21.6
1671732191000,21.4
1671732491000,21.4
1671732791000,21.6
1671733091000,21.6
1671733388000,21.6
1671733688000,21.6
1671733991000,21.4
1671734291000,21.4
1671734589000,21.4
1671734891000,21.4
1671735191000,21.4
1671735491000,21.4
1671735791000,21.4
1671736088000,21.4
1671736389000,21.4
1671736689000,21.4
1671736989000,21.4
1671737289000,21.4
1671737589000,21.4
1671737889000,21.4
1671738188000,21.4
1671738489000,21.4
1671738788000,21.4
1671739089000,21.4
1671739391000,21.4
1671739691000,21.4
1671739989000,21.4
1671740291000,21.4
1671740589000,21.4
1671740889000,21.4
1671741189000,21.4
1671741491000,21.4
1671741791000,21.4
1671742089000,21.4
1671742391000,21.4
1671742691000,21.4
1671742991000,21.4
1671743289000,21.4
1671743589000,21.4
1671743889000,21.4
1671744189000,21.4
1671744491000,21.4
1671744791000,21.4
1671745091000,21.4
1671745391000,21.4
1671745691000,21.4
1671745989000,21.4
1671746288000,21.4
1671746591000,21.4
1671746891000,21.4
1671747191000,21.4
1671747491000,21.4
1671747791000,21.2
1671748089000,21.2
1671748389000,21.4
1671748691000,21.4
1671748991000,21.4
1671749291000,21.4
1671749589000,21.4
1671749891000,21.4
1671750191000,21.4
1671750489000,21.4
1671750789000,21.4
1671751089000,21.4
1671751389000,21.4
1671751691000,21.4
1671751991000,21.4
1671752291000,21.4
1671752589000,21.4
1671752889000,21.4
1671753189000,21.4
1671753489000,21.4
1671753788000,21.4
1671754089000,21.4
1671754389000,21.2
1671754689000,21.2
1671754989000,21.4
1671755289000,21.4
1671755589000,21.2
1671755889000,21.2
1671756189000,21.2
1671756489000,21.2
1671756789000,21.4
1671757089000,21.4
1671757389000,21.4
1671757691000,21.4
1671757989000,21.2
1671758289000,21.2
1671758589000,21.2
1671758891000,21.2
1671759191000,21.2
1671759491000,21.2
1671759792000,21.4
1671760091000,21.4
1671760389000,21.4
1671760689000,21.4
1671760955000,21.4
1671761257000,21.4
1671761557000,21.4
1671761855000,21.4
1671762155000,21.4
1671762455000,21.4
1671762755000,21.4
1671763051000,21.4
1671763351000,21.2
1671763655000,21.2
1671763955000,21.4
1671764255000,21.4
1671764555000,21.4
1671764855000,21.4
1671765155000,21.4
1671765455000,21.4
1671765752000,21.4
1671766051000,21.4
1671766355000,21.4
1671766655000,21.4
1671766955000,21.4
1671767255000,21.4
1671767555000,21.2
1671767851000,21.2
1671768151000,21.2
1671768451000,21.2
1671768751000,21.4
1671769055000,21.4
1671769355000,21.2
1671769655000,21.2
1671769954000,21.2
1671770251000,21.2
1671770551000,21.2
1671770851000,21.2
1671771151000,21.4
1671771452000,21.4
1671771751000,21.4
1671772051000,21.4
1671772351000,21.4
1671772652000,21.4
1671772952000,21.4
1671773252000,21.4
1671773552000,21.4
1671773852000,21.4
1671774155000,21.4
1671774452000,21.4
1671774752000,21.4
1671775052000,21.4
1671775355000,21.4
1671775655000,21.4
1671775955000,21.4
1671776252000,21.4
1671776555000,21.6
1671776852000,21.6
1671777153000,21.6
1671777452000,21.6
1671777752000,21.4
1671778055000,21.4
1671778352000,21.6
1671778655000,21.6
1671778955000,21.6
1671779252000,21.6
1671779552000,21.6
1671779855000,21.6
1671780155000,21.6
1671780455000,21.6
1671780755000,21.6
1671781055000,21.6
1671781355000,21.6
1671781655000,21.6
1671781955000,21.6
1671782252000,21.6
1671782552000,21.6
1671782852000,21.6
1671783155000,21.6
1671783455000,21.6
1671783755000,21.6
1671784055000,21.6
1671784355000,21.6
1671784655000,21.6
1671784952000,21.6
1671785252000,21.6
1671785552000,21.6
1671785855000,21.6
1671786155000,21.6
1671786455000,21.6
1671786755000,21.6
1671787052000,21.6
1671787355000,21.6
1671787655000,21.6
1671787955000,21.4
1671788252000,21.4
1671788555000,21.4
1671788856000,21.4
1671789152000,21.6
1671789455000,21.6
1671789755000,21.6
1671790055000,21.6
1671790352000,21.6
1671790652000,21.6
1671790952000,21.6
1671791252000,21.6
1671791552000,21.4
1671791852000,21.4
1671792152000,21.4
1671792452000,21.4
1671792752000,21.6
1671793062000,21.6
1671793352000,21.4
1671793652000,21.4
1671793952000,21.6
1671794252000,21.6
1671794553000,21.6
1671794855000,21.6
1671795152000,21
1671795452000,21
1671795755000,20.8
1671796055000,20.8
1671796355000,21
1671796655000,21
1671796952000,21.2
1671797255000,21.2
1671797552000,21.4
1671797855000,21.4
1671798152000,21.4
1671798455000,21.4
1671798752000,21.4
1671799055000,21.4
1671799352000,21.4
1671799652000,21.4
1671799952000,21.6
1671800268000,21.6
1671800555000,21.6
1671800855000,21.6
1671801155000,21.6
1671801455000,21.6
1671801752000,21.6
1671802052000,21.6
1671802352000,21.6
1671802652000,21.6
1671802955000,21.6
1671803255000,21.6
1671803555000,21.6
1671803855000,21.6
1671804155000,21.4
1671804452000,21.4
1671804755000,21.4
1671805055000,21.4
1671805352000,21.6
1671805652000,21.6
1671805953000,21.6
1671806252000,21.6
1671806555000,21.6
1671806852000,21.6
1671807155000,21.8
1671807455000,21.8
1671807755000,21.6
1671808052000,21.6
1671808355000,21.6
1671808652000,21.6
1671808955000,21.8
1671809255000,21.8
1671809552000,21.6
1671809852000,21.6
1671810152000,21.6
1671810452000,21.6
1671810752000,21.6
1671811052000,21.6
1671811352000,21.6
1671811652000,21.6
1671811952000,21.6
1671812252000,21.6
1671812552000,21.6
1671812852000,21.6
1671813152000,21.6
1671813452000,21.6
1671813752000,21.6
1671814052000,21.6
1671814352000,21.6
1671814655000,21.6
1671814955000,21.6
1671815255000,21.6
1671815552000,21.6
1671815852000,21.6
1671816152000,21.6
1671816455000,21.6
1671816755000,21.6
1671817055000,21.6
1671817352000,21.6
1671817656000,21.6
1671817955000,21.4
1671818255000,21.4
1671818553000,21.4
1671818852000,21.4
1671819155000,21.4
1671819455000,21.4
1671819755000,21.4
1671820052000,21.4
1671820355000,21.4
1671820652000,21.4
1671820955000,21.4
1671821252000,21.4
1671821552000,21.4
1671821852000,21.4
1671822155000,21.4
1671822452000,21.4
1671822755000,21.4
1671823052000,21.4
1671823353000,21.4
1671823653000,21.4
1671823955000,21.4
1671824252000,21.4
1671824553000,21.4
1671824852000,21.4
1671825153000,21.4
1671825452000,21.4
1671825755000,21.4
1671826055000,21.4
1671826355000,21.4
1671826653000,21.4
1671826955000,21.4
1671827255000,21.4
1671827555000,21.4
1671827852000,21.4
1671828152000,21.2
1671828452000,21.2
1671828752000,21.2
1671829054000,21.2
1671829353000,21.2
1671829652000,21.2
1671829952000,21.2
1671830252000,21.2
1671830552000,21.2
1671830853000,21.2
1671831152000,21.4
1671831453000,21.4
1671831752000,21.2
1671832053000,21.2
1671832353000,21.2
1671832662000,21.2
1671832953000,21.4
1671833255000,21.4
1671833555000,21.2
1671833855000,21.2
1671834155000,21.2
1671834455000,21.2
1671834755000,21.2
1671835056000,21.2
1671835353000,21.2
1671835658000,21.2
1671835955000,21.4
1671836255000,21.4
1671836555000,21.4
1671836857000,21.4
1671837155000,21.2
1671837455000,21.2
1671837755000,21.2
1671838055000,21.2
1671838355000,21.4
1671838655000,21.4
1671838952000,21.4
1671839252000,21.4
1671839553000,21.4
1671839852000,21.4
1671840153000,21.4
1671840455000,21.4
1671840756000,21.4
1671841053000,21.4
1671841355000,21.4
1671841655000,21.4
1671841955000,21.4
1671842252000,21.4
1671842553000,21.4
1671842855000,21.4
1671843153000,21.4
1671843455000,21.4
1671843753000,21.4
1671844055000,21.4
1671844352000,21.2
1671844652000,21.2
1671844952000,21.4
1671845255000,21.4
1671845552000,21.4
1671845854000,21.4
1671846152000,21.2
1671846455000,21.2
1671846755000,21.2
1671847052000,21.2
1671847352000,21.2
1671847652000,21.2
1671847952000,21.2
1671848252000,21.2
1671848552000,21.4
1671848852000,21.4
1671849152000,21.4
1671849452000,21.4
1671849752000,21.4
1671850052000,21.4
1671850352000,21.4
1671850652000,21.4
1671850952000,21.4
1671851252000,21.4
1671851554000,21.2
1671851854000,21.2
1671852153000,21.4
1671852452000,21.4
1671852752000,21.2
1671853054000,21.2
1671853354000,21.2
1671853654000,21.2
1671853954000,21.4
1671854254000,21.4
1671854554000,21.4
1671854852000,21.4
1671855152000,21.4
1671855452000,21.4
1671855754000,21.4
1671856054000,21.4
1671856353000,21.4
1671856655000,21.4
1671856955000,21.4
1671857255000,21.4
1671857553000,21.4
1671857854000,21.4
1671858153000,21.4
1671858453000,21.4
1671858755000,21.4
1671859055000,21.2
1671859355000,21.4
1671859653000,21.4
1671859955000,21.2
1671860255000,21.2
1671860555000,21.2
1671860853000,21.2
1671861153000,21.4
1671861453000,21.4
1671861753000,21.2
1671862053000,21.2
1671862355000,21.2
1671862655000,21.2
1671862955000,21.4
1671863255000,21.4
1671863555000,21.4
1671863856000,21.4
1671864153000,21.4
1671864453000,21.4
1671864755000,21.4
1671865067000,21.4
1671865353000,21.4
1671865653000,21.4
1671865953000,21.4
1671866253000,21.4
1671866553000,21.4
1671866853000,21.4
1671867153000,21.4
1671867453000,21.4
1671867753000,21.4
1671868053000,21.4
1671868353000,21.4
1671868653000,21.4
1671868953000,21.4
1671869253000,21.4
1671869554000,21.4
1671869853000,21.4
1671870153000,21.4
1671870455000,21.4
1671870753000,21.4
1671871053000,21.4
1671871353000,21.4
1671871655000,21.4
1671871955000,21.4
1671872267000,21.4
1671872553000,21.4
1671872853000,21.4
1671873153000,21.4
1671873453000,21.4
1671873753000,21.4
1671874053000,21.4
1671874355000,21.4
1671874655000,21.4
1671874955000,21.4
1671875255000,21.4
1671875554000,21.4
1671875853000,21.4
1671876153000,21.4
1671876453000,21.4
1671876753000,21.4
1671877055000,21.4
1671877355000,21.4
1671877655000,21.4
1671877953000,21.4
1671878253000,21.4
1671878555000,21.2
1671878853000,21.2
1671879153000,21.4
1671879453000,21.4
1671879753000,21.4
1671880055000,21.4
1671880353000,21.2
1671880655000,21.2
1671880955000,21.4
1671881255000,21.4
1671881555000,21.4
1671881855000,21.4
1671882155000,21.2
1671882453000,21.2
1671882753000,21.2
1671883055000,21.2
1671883355000,21.4
1671883655000,21.4
1671883955000,21.2
1671884255000,21.2
1671884555000,21.2
1671884855000,21.2
1671885155000,21.2
1671885454000,21.2
1671885753000,21.2
1671886053000,21.2
1671886353000,21.2
1671886653000,21.2
1671886953000,21.2
1671887254000,21.2
1671887553000,21.2
1671887853000,21.2
1671888153000,21.2
1671888453000,21.2
1671888753000,21.2
1671889053000,21.2
1671889353000,21.2
1671889653000,21.2
1671889953000,21.2
1671890253000,21.2
1671890553000,21.2
1671890853000,21.2
1671891153000,21.2
1671891455000,21.2
1671891753000,21.2
1671892055000,21.2
1671892353000,21.2
1671892653000,21.2
1671892954000,21.2
1671893253000,21.2
1671893553000,21.2
1671893855000,21.2
1671894155000,21.2
1671894455000,21.2
1671894753000,21.2
1671895055000,21.2
1671895353000,21.2
1671895653000,21.2
1671895953000,21.2
1671896253000,21.2
1671896553000,21.2
1671896855000,21.2
1671897155000,21.2
1671897455000,21.2
1671897755000,21.2
1671898053000,21.2
1671898353000,21.2
1671898654000,21.2
1671898955000,21.2
1671899255000,21.2
1671899553000,21.2
1671899855000,21.2
1671900155000,21.2
1671900455000,21.2
1671900753000,21.2
1671901053000,21.2
1671901353000,21.2
1671901655000,21.2
1671901955000,21.2
1671902255000,21.2
1671902555000,21.2
1671902855000,21.2
1671903155000,21.2
1671903455000,21.2
1671903755000,21.2
1671904053000,21.2
1671904353000,21.2
1671904668000,21.2
1671904954000,21.2
1671905255000,21.2
1671905555000,21.2
1671905853000,21.2
1671906153000,21.2
1671906453000,21.2
1671906753000,21.2
1671907053000,21.2
1671907353000,21.2
1671907653000,21.2
1671907954000,21.2
1671908253000,21.2
1671908553000,21.2
1671908853000,21.2
1671909153000,21.2
1671909453000,21.2
1671909753000,21.2
1671910053000,21.2
1671910354000,21.2
1671910653000,21.2
1671910955000,21.2
1671911255000,21.2
1671911555000,21.2
1671911853000,21.2
1671912153000,21.2
1671912455000,21.2
1671912755000,21.2
1671913055000,21.2
1671913355000,21.2
1671913653000,21.2
1671913953000,21.2
1671914253000,21.2
1671914553000,21.2
1671914853000,21.2
1671915155000,21.2
1671915453000,21.2
1671915755000,21.2
1671916055000,21.2
1671916355000,21.2
1671916654000,21.2
1671916953000,21.2
1671917253000,21.2
1671917553000,21.4
1671917855000,21.4
1671918155000,21.2
1671918453000,21.2
1671918755000,21.4
1671919053000,21.4
1671919353000,21.2
1671919654000,21.2
1671919953000,21.2
1671920253000,21.2
1671920553000,21.2
1671920854000,21.2
1671921155000,21.2
1671921453000,21.2
1671921755000,21.2
1671922055000,21.2
1671922355000,21.2
1671922655000,21.2
1671922955000,21.2
1671923261000,21.2
1671923554000,21.2
1671923853000,21.2
1671924154000,21.2
1671924453000,21.2
1671924754000,21.2
1671925053000,21.2
1671925354000,21.2
1671925653000,21.2
1671925953000,21.2
1671926263000,21.2
1671926553000,21.2
1671926853000,21.2
1671927153000,21.2
1671927454000,21.2
1671927755000,21.2
1671928054000,21.2
1671928354000,21.2
1671928654000,21.2
1671928955000,21.2
1671929255000,21.2
1671929554000,21.2
1671929854000,21.2
1671930155000,21.2
1671930455000,21.2
1671930755000,21.2
1671931055000,21.2
1671931355000,21.2
1671931655000,21.2
1671931953000,21.2
1671932253000,21.2
1671932555000,21.2
1671932855000,21.2
1671933155000,21.2
1671933455000,21.2
1671933756000,21.4
1671934054000,21.4
1671934353000,21.2
1671934655000,21.2
1671934955000,21.4
1671935255000,21.4
1671935553000,21.2
1671935854000,21.2
1671936154000,21.2
1671936454000,21.2
1671936753000,21.2
1671937054000,21.2
1671937354000,21.2
1671937655000,21.2
1671937953000,21.2
1671938255000,21.2
1671938553000,21.2
1671938854000,21.2
1671939153000,21.2
1671939455000,21.2
1671939755000,21.2
1671940054000,21.2
1671940354000,21.4
1671940655000,21.4
1671940954000,21.2
1671941255000,21.2
1671941554000,21.2
1671941854000,21.2
1671942154000,21.2
1671942454000,21.2
1671942754000,21.2
1671943054000,21.2
1671943353000,21.2
1671943654000,21.2
1671943954000,21.2
1671944254000,21.2
1671944554000,21.2
1671944854000,21.2
1671945154000,21.2
1671945455000,21.2
1671945754000,21.2
1671946054000,21.2
1671946354000,21.2
1671946654000,21.2
1671946954000,21.2
1671947254000,21.2
1671947555000,21.4
1671947854000,21.4
1671948154000,21.4
1671948455000,21.4
1671948755000,21.2
1671949059000,21.2
1671949355000,21.2
1671949654000,21.2
1671949954000,21.2
1671950255000,21.2
1671950555000,21.4
1671950859000,21.4
1671951156000,21.2
1671951454000,21.2
1671951754000,21.2
1671952055000,21.2
1671952354000,21.2
1671952655000,21.2
1671952955000,21.4
1671953255000,21.4
1671953555000,21.4
1671953855000,21.4
1671954155000,21.2
1671954454000,21.2
1671954755000,21.2
1671955055000,21.2
1671955354000,21.2
1671955655000,21.2
1671955955000,21.4
1671956255000,21.4
1671956554000,21.4
1671956855000,21.4
1671957155000,21.2
1671957454000,21.2
1671957754000,21.2
1671958055000,21.2
1671958355000,21.2
1671958664000,21.2
1671958955000,21.4
1671959254000,21.4
1671959555000,21.4
1671959855000,21.4
1671960154000,21.2
1671960454000,21.2
1671960754000,21.4
1671961054000,21.4
1671961355000,21.2
1671961655000,21.2
1671961954000,21.2
1671962255000,21.2
1671962554000,21.2
1671962854000,21.2
1671963155000,21.4
1671963454000,21.4
1671963754000,21.2
1671964054000,21.2
1671964354000,21.2
1671964654000,21.2
1671964954000,21.2
1671965254000,21.2
1671965554000,21.2
1671965854000,21.2
1671966154000,21.2
1671966454000,21.2
1671966754000,21.2
1671967055000,21.2
1671967355000,21.2
1671967654000,21.2
1671967955000,21.2
1671968255000,21.2
1671968554000,21.2
1671968854000,21.2
1671969155000,21.2
1671969459000,21.2
1671969755000,21.2
1671970055000,21.2
1671970355000,21
1671970654000,21
1671970954000,21.2
1671971254000,21.2
1671971555000,21.2
1671971855000,21.2
1671972155000,21.2
1671972459000,21.2
1671972755000,21
1671973055000,21
1671973354000,21.2
1671973659000,21.2
1671973959000,21.2
1671974255000,21.2
1671974555000,21
1671974856000,21
1671975154000,21.2
1671975455000,21.2
1671975754000,21.2
1671976054000,21.2
1671976354000,21.2
1671976655000,21.2
1671976955000,21
1671977254000,21
1671977555000,21.2
1671977855000,21.2
1671978154000,21
1671978454000,21
1671978754000,21
1671979059000,21
1671979354000,21
1671979655000,21
1671979955000,21
1671980267000,21
1671980560000,21
1671980855000,21
1671981154000,21.2
1671981454000,21.2
1671981759000,21.2
1671982055000,21.2
1671982359000,21.2
1671982659000,21.2
1671982955000,21
1671983259000,21
1671983555000,21
1671983855000,21
1671984154000,21
1671984454000,21
1671984754000,21.2
1671985054000,21.2
1671985354000,21
1671985654000,21
1671985954000,21
1671986255000,21
1671986554000,21
1671986854000,21
1671987154000,21
1671987454000,21
1671987754000,21.2
1671988054000,21.2
1671988354000,21.2
1671988654000,21.2
1671988959000,21.2
1671989259000,21.2
1671989555000,21.2
1671989859000,21.2
1671990154000,21
1671990454000,21
1671990754000,21
1671991054000,21
1671991354000,21.2
1671991654000,21.2
1671991960000,21.2
1671992255000,21.2
1671992559000,21.2
1671992855000,21.2
1671993154000,21.2
1671993459000,21.2
1671993754000,21.2
1671994054000,21.2
1671994359000,21.2
1671994654000,21.2
1671994959000,21.2
1671995259000,21.2
1671995559000,21.2
1671995859000,21.2
1671996154000,21.2
1671996454000,21.2
1671996754000,21.2
1671997055000,21.2
1671997359000,21.2
1671997655000,21.2
1671997959000,21.2
1671998255000,21.2
1671998554000,21.2
1671998855000,21.2
1671999159000,21.2
1671999455000,21.2
1671999755000,21.2
1672000055000,21.2
1672000355000,21.2
1672000654000,21.2
1672000954000,21.2
1672001255000,21.2
1672001559000,21.2
1672001864000,21.2
1672002155000,21.2
1672002459000,21.2
1672002759000,21.2
1672003059000,21.2
1672003359000,21.2
1672003660000,21.2
1672003955000,21.2
1672004254000,21.2
1672004555000,21.2
1672004859000,21.2
1672005154000,21.2
1672005454000,21.2
1672005754000,21.2
1672006060000,21.2
1672006354000,21.2
1672006654000,21.2
1672006956000,21.2
1672007255000,21.2
1672007559000,21.2
1672007855000,21.2
1672008154000,21.2
1672008454000,21.2
1672008754000,21.2
1672009054000,21.2
1672009355000,21.2
1672009654000,21.2
1672009954000,21.2
1672010254000,21.2
1672010560000,21.2
1672010854000,21.2
1672011161000,21.2
1672011458000,21.2
1672011765000,21.2
1672012054000,21.2
1672012358000,21.2
1672012654000,21.2
1672012954000,21.2
1672013254000,21.2
1672013558000,21.2
1672013861000,21.2
1672014158000,21.2
1672014458000,21.2
1672014758000,21.2
1672015054000,21.2
1672015354000,21.2
1672015654000,21.2
1672015954000,21.2
1672016266000,21.2
1672016554000,21.2
1672016854000,21.2
1672017155000,21.2
1672017458000,21.2
1672017754000,21.2
1672018058000,21.2
1672018354000,21.2
1672018654000,21.2
1672018955000,21.2
1672019258000,21.2
1672019559000,21.2
1672019858000,21.2
1672020154000,21.2
1672020457000,21.2
1672020753000,21.2
1672021055000,21.2
1672021355000,21.2
1672021651000,21.2
1672021955000,21.2
1672022255000,21.2
1672022551000,21.2
1672022855000,21.2
1672023155000,21.4
1672023461000,21.4
1672023755000,21.2
1672024051000,21.2
1672024350000,21.2
1672024650000,21.2
1672024951000,21.2
1672025252000,21.2
1672025551000,21.2
1672025850000,21.2
1672026150000,21.4
1672026451000,21.4
1672026750000,21.4
1672027050000,21.4
1672027350000,21.2
1672027650000,21.2
1672027950000,21.2
1672028250000,21.2
1672028550000,21.4
1672028850000,21.4
1672029150000,21.2
1672029450000,21.2
1672029750000,21.2
1672030054000,21.2
1672030354000,21.4
1672030654000,21.4
1672030956000,21.4
1672031255000,21.4
1672031553000,21.2
1672031851000,21.2
1672032151000,21.4
1672032454000,21.4
1672032754000,21.2
1672033054000,21.2
1672033354000,21.2
1672033651000,21.2
1672033950000,21.2
1672034251000,21.2
1672034551000,21.2
1672034866000,21.2
1672035155000,21.2
1672035455000,21.2
1672035751000,21.2
1672036058000,21.2
1672036355000,21.2
1672036655000,21.2
1672036951000,21.2
1672037251000,21.2
1672037551000,21.2
1672037851000,21.2
1672038156000,21.2
1672038455000,21.2
1672038754000,21.2
1672039062000,21.2
1672039353000,21.2
1672039655000,21.2
1672039964000,21.2
1672040251000,21.2
1672040553000,21.4
1672040855000,21.4
1672041156000,21.4
1672041455000,21.4
1672041757000,21.2
1672042055000,21.2
1672042351000,21.2
1672042651000,21.2
1672042952000,21.4
1672043251000,21.4
1672043551000,21.2
1672043851000,21.2
1672044151000,21.2
1672044451000,21.2
1672044751000,21.2
1672045051000,21.2
1672045351000,21.2
1672045652000,21.2
1672045952000,21.2
1672046258000,21.2
1672046551000,21.2
1672046851000,21.2
1672047151000,21.2
1672047451000,21.2
1672047758000,21.2
1672048051000,21.2
1672048352000,21.2
1672048655000,21.2
1672048955000,21.2
1672049252000,21.2
1672049557000,21.2
1672049866000,21.2
1672050155000,21.2
1672050456000,21.2
1672050755000,21.2
1672051052000,21.2
1672051351000,21.2
1672051655000,21.2
1672051955000,21.2
1672052257000,21.2
1672052555000,21.2
1672052855000,21.2
1672053155000,21.2
1672053451000,21.2
1672053751000,21.2
1672054056000,21.2
1672054358000,21.2
1672054655000,21.2
1672054955000,21.2
1672055257000,21.2
1672055555000,21.2
1672055855000,21.2
1672056156000,21.2
1672056451000,21.2
1672056755000,21.2
1672057052000,21.2
1672057352000,21.2
1672057653000,21.2
1672057955000,21.2
1672058255000,21.2
1672058562000,21.2
1672058855000,21.2
1672059156000,21.2
1672059461000,21.2
1672059751000,21
1672060052000,21
1672060355000,21
1672060655000,21
1672060952000,21
1672061251000,21
1672061554000,21
1672061851000,21
1672062152000,21.2
1672062452000,21.2
1672062753000,21.2
1672063051000,21.2
1672063356000,21
1672063653000,21
1672063951000,21
1672064252000,21
1672064552000,21.2
1672064854000,21.2
1672065152000,21
1672065452000,21
1672065753000,21
1672066052000,21
1672066355000,21
1672066655000,21
1672066955000,21
1672067260000,21
1672067557000,21
1672067851000,21
1672068152000,21
1672068454000,21
1672068754000,21
1672069055000,21
1672069360000,21
1672069655000,21
1672069952000,21
1672070252000,21
1672070552000,21
1672070856000,21
1672071155000,21
1672071457000,21
1672071755000,21
1672072059000,21
1672072355000,21
1672072655000,21
1672072955000,21
1672073259000,21
1672073552000,21
1672073855000,21
1672074160000,21
1672074455000,21
1672074757000,21
1672075055000,21
1672075352000,21
1672075652000,21
1672075952000,21
1672076264000,21
1672076555000,21
1672076855000,21
1672077156000,21
1672077455000,21
1672077755000,21
1672078056000,21
1672078355000,21
1672078652000,21
1672078959000,21
1672079255000,21
1672079556000,21
1672079855000,21
1672080155000,21
1672080456000,21
1672080752000,21
1672081052000,21
1672081352000,21
1672081652000,21
1672081955000,21
1672082255000,21
1672082553000,21
1672082852000,21
1672083153000,21
1672083452000,21
1672083754000,21
1672084052000,21
1672084352000,21
1672084657000,21
1672084953000,21
1672085252000,21
1672085555000,21
1672085855000,21
1672086154000,21
1672086452000,21
1672086753000,21
1672087052000,21
1672087353000,21
1672087657000,21
1672087952000,21
1672088256000,21
1672088555000,21
1672088861000,21
1672089155000,21
1672089455000,21
1672089752000,21
1672090052000,21
1672090352000,21
1672090655000,21
1672090955000,21
1672091262000,21
1672091555000,21.2
1672091855000,21.2
