"Time","sensor-readings.reading"
1650792981000,15.5
1650793281000,15.8
1650793716000,16.1
1650794496000,15.8
1650794556000,15.5
1650795411000,15.8
1650795591000,16.1
1650796086000,16.9
1650796176000,17.3
1650796251000,17.6
1650796491000,18.3
1650796641000,17.7
1650797496000,18.3
1650797556000,18.6
1650797916000,18.3
1650798171000,18.6
1650798261000,18.3
1650798891000,17.3
1650799776000,17.6
1650800061000,17.3
1650800481000,16.7
1650801306000,17.3
1650801351000,17.6
1650803466000,17.3
1650803691000,16.7
1650804096000,17.3
1650804216000,17.6
1650804276000,17.3
1650805236000,17.6
1650805446000,17.3
1650805821000,17.6
1650806691000,17.3
1650807021000,17.6
1650807141000,17.3
1650807261000,17.6
1650807606000,18.3
1650807921000,18.6
1650808056000,19.2
1650808506000,18.9
1650808611000,18.5
1650808896000,18.1
1650809301000,18.8
1650809346000,19.1
1650809436000,19.7
1650809586000,19.4
1650809691000,18.8
1650809871000,18.2
1650810246000,17.8
1650811519000,17.2
1650813276000,16.8
1650814386000,17.1
1650814776000,16.8
1650818112000,16.2
1650819141000,16.8
1650819696000,15.8
1650820716000,16.1
1650821016000,15.8
1650821166000,15.5
1650822351000,15.1
1650823266000,14.8
1650823881000,14.5
1650824826000,14.1
1650825366000,14.5
1650826281000,14.1
1650827886000,14.5
1650828291000,14.1
1650828381000,13.8
1650829131000,14.1
1650830301000,13.8
1650830646000,13.5
1650831081000,13.1
1650832536000,13.5
1650832882000,13.1
1650833107000,12.8
1650833226000,12.5
1650833406000,12.8
1650833481000,13.1
1650833617000,13.5
1650833721000,13.8
1650833961000,14.1
1650834126000,13.8
1650834247000,13.5
1650834337000,13.1
1650834426000,12.8
1650834696000,13.1
1650834832000,13.5
1650835012000,13.1
1650835086000,12.8
1650835146000,12.5
1650835237000,12.1
1650835371000,11.8
1650835762000,11.5
1650835957000,11.8
1650836031000,12.1
1650836152000,12.5
1650836841000,12.1
1650836932000,11.8
1650837006000,11.5
1650837142000,11.1
1650837306000,10.8
1650837756000,10.5
1650838686000,10.8
1650839676000,10.5
1650839962000,10.1
1650840457000,10.5
1650840546000,10.8
1650840922000,10.5
1650841237000,10.1
1650841372000,9.8
1650841566000,9.5
1650842001000,9.8
1650842092000,10.1
1650842181000,10.5
1650842241000,10.8
1650842317000,11.1
1650842377000,11.5
1650842421000,11.8
1650842466000,12.1
1650842572000,12.5
1650842721000,12.1
1650842782000,11.8
1650842827000,11.5
1650842946000,11.1
1650843126000,10.8
1650843247000,10.5
1650843366000,10.1
1650843471000,9.8
1650843577000,9.5
1650844207000,9.1
1650846936000,8.7
1650847026000,8.4
1650847971000,7.7
1650850011000,7.3
1650850386000,7.7
1650851706000,7.3
1650853011000,7.7
1650853371000,8.1
1650854001000,7.7
1650857361000,7.3
1650858426000,7.7
1650858711000,8.1
1650859686000,8.7
1650859851000,8.4
1650861501000,7.7
1650862716000,8.1
1650863481000,8.7
1650863691000,9.1
1650864246000,8.7
1650864876000,9.1
1650865866000,9.7
1650866076000,10.1
1650866286000,10.5
1650866496000,10.8
1650866601000,11.1
1650866946000,11.5
1650867021000,11.8
1650867231000,12.1
1650868146000,11.8
1650868221000,11.5
1650868416000,11.1
1650868611000,10.8
1650869406000,11.1
1650869601000,11.5
1650869841000,11.8
1650870036000,12.1
1650870186000,12.5
1650870306000,12.8
1650870426000,12.5
1650871011000,12.8
1650871281000,13.1
1650871341000,13.5
1650871386000,13.8
1650871431000,14.1
1650871476000,14.5
1650871536000,14.8
1650871701000,15.1
1650871911000,14.8
1650872226000,15.1
1650872451000,15.5
1650872586000,15.8
1650872661000,16.1
1650872946000,16.8
1650873006000,17.2
1650873411000,16.7
1650873456000,16.3
1650873546000,15.6
1650874161000,16
1650874326000,16.6
1650874611000,17.3
1650874656000,17.6
1650874791000,18.3
1650874851000,18.6
1650875031000,18.3
1650875451000,17.7
1650875511000,17.3
1650875751000,17.6
1650876201000,18.3
1650876966000,18.6
1650877176000,18.3
1650877356000,17.7
1650877941000,18.3
1650878016000,18.6
1650878241000,18.3
1650878331000,17.7
1650878616000,18.4
1650878676000,18.8
1650878976000,18.2
1650879111000,17.8
1650879756000,17.2
1650880581000,18.1
1650880941000,17.8
1650881436000,18.1
1650881976000,17.8
1650882501000,18.1
1650882771000,18.8
1650882876000,19.1
1650883326000,18.8
1650883461000,19.1
1650883506000,19.5
1650883866000,20.1
1650884046000,19.8
1650884211000,20.1
1650884346000,20.7
1650884421000,21.1
1650884556000,20.8
1650885036000,21.1
1650885156000,20.8
1650885966000,20.1
1650886041000,19.8
1650886311000,20.1
1650886791000,19.8
1650887361000,19.1
1650887616000,19.7
1650887736000,20.1
1650887811000,20.7
1650887856000,21.2
1650887901000,21.6
1650888246000,21.2
1650888291000,20.9
1650888351000,20.3
1650888576000,19.6
1650888741000,20.2
1650888816000,20.6
1650888996000,21.2
1650889041000,21.6
1650889161000,22.2
1650889266000,22.6
1650889506000,23.2
1650889566000,23.6
1650889701000,24.2
1650889761000,23.9
1650889836000,23.1
1650889866000,22.7
1650889881000,22.4
1650889911000,21.8
1650889941000,21.4
1650889971000,21
1650890001000,20.5
1650890091000,20.1
1650890271000,20.7
1650890391000,20.4
1650890496000,19.8
1650890781000,20.1
1650891051000,20.7
1650891156000,21.1
1650891261000,20.8
1650891411000,20.1
1650891456000,19.8
1650893001000,19.1
1650893061000,18.8
1650893481000,18.2
1650893556000,17.8
1650893781000,16.8
1650893946000,16.2
1650894576000,16.8
1650894891000,17.1
1650895176000,17.8
1650895431000,17.2
1650895596000,16.8
1650895911000,17.1
1650896046000,17.8
1650896136000,18.1
1650896181000,18.5
1650898716000,19.1
1650898926000,18.8
1650899631000,18.2
1650901086000,19.1
1650901941000,18.8
1650902796000,18.2
1650903066000,17.8
1650903681000,17.2
1650904146000,16.8
1650905106000,17.1
1650905421000,16.8
1650907761000,15.8
1650908091000,15.5
1650908811000,15.1
1650909816000,14.8
1650910461000,14.5
1650911121000,14.1
1650911766000,13.8
1650912531000,13.5
1650913596000,13.1
1650914496000,12.8
1650915816000,12.5
1650917526000,12.8
1650921246000,12.5
1650922116000,12.1
1650923571000,11.8
1650924411000,11.5
1650928881000,11.1
1650932751000,11.5
1650933096000,11.8
1650933636000,11.5
1650934341000,11.1
1650934596000,11.5
1650935601000,11.1
1650935721000,10.8
1650935976000,10.5
1650938616000,10.1
1650938916000,10.5
1650939006000,10.8
1650939111000,11.1
1650939187000,11.5
1650939276000,11.8
1650939786000,11.5
1650940101000,11.1
1650940521000,11.5
1650941317000,11.1
1650941857000,10.8
1650941946000,10.5
1650943027000,10.8
1650943821000,11.1
1650945637000,10.8
1650946582000,11.1
1650946731000,11.5
1650946822000,11.8
1650947047000,11.5
1650947107000,11.1
1650947181000,10.8
1650947572000,10.5
1650948292000,10.1
1650950842000,10.5
1650951276000,10.1
1650952132000,10.5
1650952327000,10.8
1650952431000,11.1
1650952777000,11.5
1650953092000,11.1
1650953151000,10.8
1650953272000,10.5
1650953646000,10.8
1650954532000,11.1
1650954652000,11.5
1650954742000,11.8
1650955177000,11.5
1650955326000,11.1
1650955417000,10.8
1650955702000,11.1
1650955852000,11.5
1650955957000,11.8
1650956167000,12.1
1650956256000,12.5
1650956526000,12.1
1650956587000,11.7
1650956647000,11.4
1650957186000,11.7
1650957322000,12.1
1650957397000,12.5
1650957441000,12.9
1650957501000,13.2
1650958252000,12.8
1650958327000,12.5
1650958537000,12.8
1650959346000,12.5
1650959527000,12.1
1650960126000,12.5
1650960321000,12.8
1650960472000,12.5
1650960877000,12.1
1650961177000,12.5
1650961912000,12.8
1650962001000,13.1
1650962241000,12.8
1650963277000,13.1
1650963487000,12.8
1650963936000,13.1
1650965002000,13.5
1650965361000,13.8
1650966021000,14.1
1650966442000,14.5
1650966501000,14.8
1650966697000,14.5
1650966862000,14.8
1650967221000,14.5
1650967551000,14.1
1650968527000,13.8
1650968857000,13.5
1650969022000,13.1
1650969366000,13.5
1650969456000,13.8
1650969621000,14.1
1650970071000,14.5
1650970326000,14.1
1650971242000,14.5
1650971467000,14.1
1650971677000,14.5
1650971781000,14.8
1650972546000,14.5
1650973431000,14.1
1650974106000,14.5
1650974211000,14.8
1650974527000,14.5
1650974721000,14.1
1650975411000,14.5
1650976521000,14.8
1650976626000,15.1
1650976761000,15.5
1650977031000,15.1
1650978066000,15.5
1650978231000,15.8
1650978321000,16.1
1650978531000,16.8
1650978906000,16.2
1650979011000,15.8
1650979087000,15.5
1650979356000,15.8
1650979476000,16.1
1650979776000,15.8
1650979896000,15.5
1650980121000,15.1
1650980436000,15.5
1650980931000,15.8
1650981021000,16.1
1650981126000,15.8
1650981186000,15.4
1650981261000,15
1650981381000,14.6
1650981441000,14.3
1650981621000,14
1650982641000,14.3
1650983061000,14.6
1650983631000,14.3
1650985431000,14
1650985656000,13.6
1650985836000,13.3
1650986076000,13
1650986571000,12.6
1650988836000,13
1650989346000,12.6
1650989826000,12.3
1650991896000,12
1650992466000,12.3
1650994101000,12
1650995751000,11.6
1650997206000,11.3
1650998031000,11.6
1650998721000,12
1651000371000,11.6
1651000701000,11.3
1651002291000,11
1651005201000,10.6
1651005336000,10.3
1651005456000,10
1651005801000,9.6
1651006011000,9.3
1651006401000,9
1651007961000,8.6
1651014771000,9.2
1651016676000,8.9
1651020426000,9.2
1651021206000,8.9
1651022526000,8.2
1651023411000,7.5
1651024911000,7.8
1651025406000,8.2
1651026336000,7.5
1651027761000,7.8
1651027956000,7.5
1651028151000,7.8
1651028421000,8.2
1651028556000,8.6
1651031886000,9.2
1651032156000,8.9
1651032426000,9.2
1651033146000,8.9
1651033911000,8.2
1651034886000,8.6
1651035321000,9.2
1651036086000,9.6
1651036251000,10
1651036371000,10.3
1651036596000,10
1651038186000,9.6
1651040046000,10
1651040151000,10.3
1651040361000,10
1651040466000,9.6
1651040571000,9.3
1651040706000,9
1651040991000,9.3
1651041261000,9.6
1651041501000,9.3
1651041741000,9.6
1651041906000,10
1651041996000,10.3
1651042071000,10.6
1651042671000,10.3
1651042791000,10
1651042896000,9.6
1651043031000,9.3
1651043421000,9.6
1651043511000,10
1651043571000,10.3
1651043721000,10.6
1651043841000,10.3
1651043916000,10
1651044366000,10.3
1651044456000,10.6
1651044621000,11
1651044936000,10.6
1651045086000,10.3
1651045161000,10
1651045686000,9.6
1651046361000,9.3
1651047081000,9.6
1651047606000,9.3
1651048536000,9
1651049121000,9.3
1651050036000,9.6
1651050921000,10
1651051431000,10.3
1651051551000,10.6
1651052421000,11
1651052991000,11.3
1651053081000,11.6
1651053666000,12
1651054191000,12.3
1651054296000,12.6
1651054731000,12.3
1651055466000,12.6
1651055976000,13
1651056051000,13.3
1651056651000,13
1651056921000,13.3
1651057836000,13.6
1651058391000,14
1651058541000,13.6
1651058631000,13.3
1651058721000,13
1651058901000,12.6
1651059171000,13
1651059231000,13.3
1651059411000,13.6
1651059921000,14
1651060086000,14.3
1651060386000,14.6
1651060641000,14.3
1651060986000,14
1651061316000,14.3
1651061421000,14
1651061736000,13.6
1651062201000,14
1651062426000,13.6
1651062891000,13.3
1651063026000,13
1651063971000,13.3
1651064196000,13
1651064286000,12.6
1651064586000,12.3
1651064931000,12
1651065111000,11.6
1651065276000,11.3
1651065576000,11.6
1651065756000,11.3
1651066101000,11
1651066761000,10.6
1651067226000,10.3
1651067556000,10
1651068051000,10.3
1651068831000,10
1651069791000,9.6
1651070976000,10
1651072101000,9.6
1651073316000,9.3
1651074351000,9.6
1651075116000,10
1651076706000,10.3
1651077021000,10.6
1651079556000,11
1651080306000,10.6
1651082361000,10.3
1651083111000,10
1651086517000,9.6
1651089006000,9.3
1651089877000,9
1651091767000,8.6
1651095456000,8.2
1651099387000,7.5
1651100527000,7.8
1651103167000,8.2
1651104187000,7.5
1651108716000,7.1
1651111191000,6.7
1651112151000,7.1
1651112571000,6.7
1651115226000,6.3
1651115286000,6
1651115391000,5.6
1651115541000,5.2
1651115886000,5.6
1651116126000,6
1651117566000,6.3
1651117926000,6
1651118571000,5.6
1651119741000,6
1651119906000,6.3
1651120626000,6.7
1651120986000,7.1
1651122171000,7.5
1651122801000,7.8
1651122921000,8.2
1651123101000,8.6
1651123836000,9.2
1651124481000,9.6
1651124631000,10
1651124811000,10.3
1651125081000,10.6
1651125561000,11
1651126116000,11.3
1651126266000,11.6
1651126626000,12
1651126716000,12.3
1651127721000,12.6
1651128021000,13
1651128261000,13.3
1651128426000,13.6
1651129206000,14
1651129266000,14.3
1651129596000,14
1651130076000,14.3
1651130166000,14.6
1651130511000,14.3
1651130646000,14.6
1651131171000,14.3
1651131306000,14
1651131561000,14.3
1651131726000,14.6
1651132371000,15
1651132671000,14.6
1651133046000,15
1651133121000,15.3
1651133316000,15.6
1651133466000,16
1651133706000,15.6
1651134036000,16
1651134126000,16.6
1651134606000,16.3
1651135041000,15.6
1651135671000,15.3
1651136301000,15
1651136856000,14.6
1651137141000,15
1651137261000,15.3
1651137426000,15.6
1651137501000,16
1651139031000,16.6
1651139136000,16.3
1651140126000,16.6
1651140501000,16.3
1651140816000,16.6
1651140951000,16.3
1651141146000,15.6
1651141416000,16
1651141536000,15.6
1651141926000,16
1651142766000,15.6
1651142961000,16
1651143201000,15.6
1651143366000,15.3
1651143516000,15.6
1651143936000,16
1651144056000,16.6
1651145511000,16.3
1651146171000,15.6
1651146396000,16
1651146501000,16.6
1651146636000,17.3
1651146666000,17.6
1651146711000,18
1651146756000,18.4
1651146981000,17.9
1651147041000,17.3
1651147146000,16.7
1651147191000,16.3
1651147341000,16.6
1651147386000,17
1651147866000,16.3
1651148391000,16.6
1651149081000,17.3
1651149246000,17.6
1651149411000,17.3
1651150371000,17.6
1651150551000,18.3
1651150926000,17.3
1651151316000,16.7
1651152171000,17.3
1651152471000,17.6
1651152621000,17.3
1651152951000,17.6
1651153206000,18.3
1651153761000,17.7
1651153821000,17.3
1651154181000,17.6
1651155606000,17.3
1651155951000,16.7
1651158411000,17.3
1651158621000,17.6
1651158876000,17.3
1651159716000,16.3
1651160331000,16.6
1651161051000,16.3
1651161456000,16.6
1651161606000,17.3
1651163271000,16.3
1651166976000,15.6
1651167396000,15.3
1651168296000,15
1651169691000,14.6
1651171311000,14.3
1651172736000,14
1651174971000,13.6
1651176321000,13.3
1651176801000,13
1651177266000,12.6
1651178286000,12.3
1651178736000,12
1651178886000,11.6
1651179096000,11.3
1651179576000,11
1651180131000,10.6
1651182606000,10.3
1651182981000,10
1651183206000,9.6
1651184841000,9.3
1651185126000,9
1651185682000,8.6
1651187916000,8.2
1651192476000,7.5
1651195192000,7.8
1651196347000,7.5
1651201536000,7.1
1651206366000,7.5
1651207266000,7.8
1651207987000,8.2
1651208631000,8.6
1651209501000,9.2
1651210101000,9.6
1651210266000,10
1651210371000,10.3
1651210551000,10.6
1651211181000,11
1651212636000,11.3
1651212786000,11.6
1651213086000,12
1651213326000,12.3
1651213656000,12.6
1651213731000,13
1651213806000,13.3
1651213896000,13.6
1651214301000,14
1651214496000,14.3
1651215186000,14.6
1651215381000,15
1651215681000,15.3
1651216266000,15.6
1651216596000,16
1651217601000,15.6
1651217826000,16
1651217991000,16.6
1651218471000,17.3
1651218816000,17.6
1651218891000,17.3
1651219131000,16.9
1651219251000,16.3
1651219611000,16.6
1651219731000,16.3
1651220046000,16.6
1651220196000,17.3
1651220271000,17.6
1651220661000,17.1
1651221066000,17.8
1651221126000,18.1
1651221366000,17.7
1651221546000,17.3
1651222191000,16.7
1651222326000,16.3
1651223091000,16.6
1651223196000,17.4
1651223256000,17.8
1651223301000,18.1
1651223556000,17.7
1651223646000,17.3
1651223991000,17.6
1651224051000,18
1651224801000,17.3
1651224951000,17.6
1651225221000,18.3
1651225281000,18.6
1651225716000,18.3
1651225851000,18.6
1651225971000,18.2
1651226211000,17.8
1651226616000,18.1
1651227426000,17.8
1651227576000,18.1
1651228206000,17.8
1651228371000,17.2
1651228776000,18.1
1651228851000,18.8
1651228881000,19.1
1651228956000,19.7
1651229016000,20.1
1651229211000,19.6
1651229271000,19.3
1651229586000,18.7
1651229646000,18.3
1651229856000,18.6
1651229946000,19.2
1651229991000,19.6
1651230036000,20
1651230096000,20.6
1651230261000,20.3
1651230336000,19.6
1651230351000,19.3
1651230381000,18.8
1651230456000,18.2
1651230576000,17.8
1651230696000,18.1
1651230786000,18.8
1651230831000,19.1
1651230906000,19.7
1651231101000,19.4
1651231296000,19.7
1651231401000,20.1
1651231506000,19.8
1651231626000,19.1
1651232511000,19.7
1651232646000,20.1
1651232811000,19.7
1651232841000,19.4
1651232901000,19
1651233066000,19.6
1651233156000,19.3
1651233321000,19.7
1651233396000,20.1
1651233651000,19.8
1651233861000,19.1
1651234146000,19.8
1651234191000,20.1
1651234401000,20.7
1651234626000,20.4
1651234896000,19.7
1651234941000,19.4
1651235361000,18.8
1651235931000,19.1
1651236771000,18.8
1651236831000,18.4
1651238406000,18.8
1651238481000,19.1
1651238586000,19.7
1651238676000,20.1
1651238766000,20.7
1651238946000,21.1
1651239201000,21.7
1651239336000,22.1
1651239426000,21.8
1651239636000,21.1
1651239666000,20.8
1651239756000,20.1
1651239786000,19.8
1651240356000,19.1
1651240506000,18.8
1651240626000,19.1
1651240731000,19.7
1651240791000,20.1
1651240971000,20.7
1651241091000,20.4
1651241526000,21.1
1651241691000,21.7
1651241916000,21.4
1651242081000,20.8
1651242381000,20.1
1651242666000,20.7
1651242861000,20.4
1651242996000,19.8
1651243101000,19.1
1651243146000,18.8
1651243971000,19.1
1651244031000,19.5
1651244136000,20.1
1651244601000,20.7
1651244721000,21.1
1651244811000,20.8
1651244931000,20.1
1651245021000,19.8
1651245246000,20.1
1651245666000,19.8
1651246146000,19.1
1651246476000,18.8
1651246791000,18.2
1651246971000,18.8
1651247016000,19.1
1651247181000,19.7
1651247556000,20.1
1651247796000,19.8
1651248531000,19.1
1651248936000,18.8
1651250991000,18.2
1651251126000,17.8
1651252078000,17.2
1651252521000,16.8
1651253876000,16.2
1651254816000,15.8
1651255281000,15.5
1651256031000,15.1
1651256886000,14.8
1651258251000,14.5
1651259586000,14.1
1651261491000,13.8
1651262257000,13.5
1651263111000,13.1
1651263576000,12.8
1651263981000,12.5
1651264432000,12.1
1651265076000,11.8
1651266246000,11.5
1651267267000,11.1
1651267671000,10.8
1651267851000,10.5
1651268616000,10.8
1651269486000,11.1
1651270011000,10.8
1651270312000,10.5
1651272111000,10.1
1651272351000,9.8
1651272876000,10.1
1651273432000,9.8
1651273657000,9.5
1651274256000,9.8
1651274946000,9.5
1651276477000,9.8
1651277766000,9.5
1651278531000,9.1
1651283106000,8.7
1651283826000,8.4
1651285566000,7.7
1651290231000,7.3
1651293561000,7.7
1651293726000,8.1
1651293906000,8.7
1651294101000,9.1
1651294356000,8.7
1651294461000,8.4
1651294956000,8.7
1651295076000,9.1
1651296006000,9.7
1651296141000,10.1
1651296906000,10.5
1651297641000,10.8
1651297761000,11.1
1651298151000,11.5
1651298226000,11.8
1651298301000,12.1
1651298586000,11.8
1651298691000,11.5
1651298826000,11.8
1651298916000,12.1
1651299201000,12.5
1651299276000,12.8
1651299471000,13.1
1651299636000,13.5
1651299696000,13.9
1651299741000,14.2
1651299906000,14.6
1651300251000,15
1651300341000,15.3
1651300476000,15.6
1651300566000,16
1651300926000,16.6
1651301301000,16.3
1651301886000,15.6
1651302246000,16
1651303161000,16.6
1651303461000,16.3
1651303851000,16.6
1651304661000,17.3
1651304826000,17.6
1651305021000,17.3
1651305666000,17.6
1651305816000,17.3
1651306596000,17.6
1651306701000,18.3
1651306821000,18.6
1651306971000,18.3
1651307196000,17.7
1651307361000,17.3
1651307631000,17.6
1651307931000,17.3
1651308546000,17.6
1651308906000,17.3
1651309071000,17.6
1651309251000,17.3
1651309386000,17.6
1651310226000,18.3
1651310286000,18.6
1651310721000,18.3
1651311419000,17.7
1651311486000,18.3
1651311531000,18.6
1651311726000,19.2
1651311816000,19.6
1651311906000,19.3
1651312071000,19.6
1651312161000,20.2
1651312296000,19.9
1651312476000,19.3
1651312911000,18.7
1651313136000,19.3
1651313436000,19.6
1651313541000,19.3
1651314246000,19.6
1651315161000,19.3
1651316151000,19.6
1651316256000,20.2
1651316346000,20.6
1651316541000,20.3
1651316766000,19.6
1651316841000,19.3
1651317036000,19.6
1651317111000,20.2
1651317201000,20.6
1651317246000,20.3
1651317291000,19.9
1651317381000,19.3
1651317486000,19.6
1651317696000,19.3
1651318971000,19.6
1651319016000,20
1651319106000,20.6
1651319451000,20.1
1651319556000,19.8
1651319811000,20.1
1651320081000,20.7
1651320156000,21.1
1651320501000,20.8
1651320801000,21.1
1651321296000,20.8
1651321911000,21.1
1651322046000,21.7
1651322121000,22.1
1651322241000,22.7
1651322376000,22.4
1651322436000,21.7
1651322481000,21.4
1651322586000,20.7
1651323036000,20.4
1651323441000,20.7
1651323486000,21.1
1651323696000,21.7
1651323951000,21.3
1651324086000,20.5
1651324131000,20.1
1651324731000,20.7
1651324806000,21.2
1651324896000,21.6
1651325226000,21.3
1651325541000,20.9
1651326036000,20.3
1651326501000,19.6
1651326606000,19.3
1651326741000,19.6
1651326936000,20.2
1651326996000,20.6
1651327086000,21.2
1651327146000,21.6
1651327356000,21.3
1651328286000,20.6
1651328346000,20.3
1651328436000,19.6
1651328511000,19.3
1651328976000,19.6
1651330206000,19.3
1651330341000,19.6
1651330956000,20.2
1651331136000,19.9
1651331721000,19.3
1651331901000,19.6
1651332336000,19.3
1651334076000,19.6
1651334781000,20.2
1651334871000,19.9
1651335921000,19.3
1651336311000,19.6
1651337286000,19.3
1651338066000,19.6
1651338396000,19.3
1651338606000,18.7
1651339641000,18.3
1651339986000,17.7
1651340661000,17.3
1651341988000,16.7
1651342536000,16.3
1651344441000,15.6
1651344891000,15.3
1651345296000,15
1651345806000,14.6
1651346541000,14.3
1651346721000,14
1651346976000,13.6
1651347306000,13.3
1651347861000,13
1651348896000,12.6
1651349931000,12.3
1651350411000,12
1651351056000,11.6
1651352946000,11.3
1651353081000,11
1651353831000,11.3
1651353951000,11.6
1651354326000,11.3
1651355316000,11
1651355976000,10.6
1651358706000,10.3
1651359501000,10
1651365141000,9.6
1651367136000,9.3
1651368501000,9.6
1651372476000,10
1651378446000,10.3
1651379916000,10.6
1651380277000,11
1651380502000,11.3
1651380696000,11.6
1651381191000,12
1651382286000,12.3
1651382781000,12
1651383981000,11.6
1651384281000,11.3
1651385706000,11.6
1651386052000,12
1651386322000,12.3
1651386502000,12.6
1651387386000,13
1651387927000,12.6
1651388091000,12.3
1651388632000,12.6
1651389202000,12.3
1651389622000,12
1651390026000,11.6
1651391226000,11.3
1651391961000,11.6
1651392442000,12
1651392667000,12.3
1651392831000,12.6
1651393657000,12.3
1651394437000,12.6
1651394736000,12.3
1651396087000,12.6
1651397302000,12.3
1651397557000,12
1651398351000,12.3
1651399117000,12.6
1651399417000,13
1651399731000,13.3
1651399912000,13.6
1651400031000,14
1651400286000,13.6
1651400496000,14
1651400632000,14.3
1651400691000,14.6
1651400946000,14.3
1651401052000,14
1651401292000,13.6
1651401502000,14
1651401817000,14.3
1651402401000,14.6
1651402596000,14.3
1651402866000,14
1651403136000,14.3
1651403361000,14.6
1651403497000,15
1651403601000,15.3
1651403692000,15.6
1651404501000,16
1651404771000,16.6
1651404967000,16.3
1651405387000,15.6
1651405446000,15.3
1651405686000,15.6
1651406152000,16
1651406857000,16.6
1651407471000,17.3
1651408341000,17.6
1651408477000,18.3
1651409121000,17.7
1651409376000,18.3
1651409422000,18.6
1651409511000,19.2
1651409571000,19.6
1651409692000,19.3
1651409917000,18.7
1651410127000,19.3
1651410187000,19.6
1651410546000,19.3
1651411551000,19.6
1651411656000,19.3
1651413022000,18.7
1651413111000,18.3
1651413916000,17.7
1651414311000,18.3
1651414386000,18.6
1651414521000,18.3
1651414866000,17.7
1651415796000,18.6
1651415887000,19.2
1651416006000,19.6
1651416336000,19.3
1651416516000,18.7
1651416696000,18.3
1651418112000,17.7
1651418317000,17.2
1651418376000,16.8
1651418496000,16.2
1651418601000,15.8
1651418721000,15.5
1651418976000,15.1
1651419216000,14.8
1651419936000,15.1
1651420477000,15.5
1651421016000,15.1
1651421197000,14.8
1651421677000,14.5
1651421856000,14.1
1651423236000,13.8
1651423476000,13.5
1651424826000,13.8
1651425456000,13.5
1651429086000,13.1
1651430331000,12.8
1651431711000,12.5
1651439586000,12.1
1651444326000,11.8
1651446456000,11.5
1651451676000,11.1
1651454136000,11.5
1651455516000,11.1
1651456491000,11.5
1651456641000,11.8
1651456776000,12.1
1651456941000,11.8
1651458081000,11.5
1651458786000,11.1
1651459056000,10.8
1651459926000,10.5
1651463001000,10.8
1651465851000,11.1
1651468956000,11.5
1651469346000,11.8
1651469481000,12.1
1651469721000,12.5
1651470141000,12.1
1651470216000,11.8
1651470441000,12.1
1651471116000,12.5
1651471236000,12.8
1651473216000,12.5
1651473531000,12.1
1651473891000,12.5
1651474671000,12.8
1651475061000,12.5
1651476771000,12.8
1651477026000,13.1
1651477356000,12.8
1651477746000,13.1
1651477971000,13.5
1651478076000,13.8
1651478241000,14.1
1651478436000,14.5
1651478856000,14.8
1651479021000,15.1
1651479141000,15.5
1651479231000,15.8
1651479441000,16.1
1651479996000,15.8
1651480056000,15.5
1651480116000,15.1
1651481106000,15.5
1651481271000,15.8
1651481361000,16.1
1651482801000,16.8
1651483701000,17.1
1651484016000,16.8
1651484211000,17.1
1651484481000,16.8
1651484721000,17.1
1651484766000,17.5
1651484811000,17.9
1651484946000,18.3
1651485171000,17.7
1651485246000,17.3
1651485381000,17.6
1651485756000,18.3
1651485846000,18.6
1651486971000,19.2
1651487166000,19.6
1651487286000,20.3
1651487346000,20.6
1651487916000,20.3
1651489116000,19.6
1651489176000,19.3
1651489536000,19.6
1651490211000,19.3
1651490541000,18.7
1651490601000,18.3
1651491906000,18.6
1651492356000,18.3
1651494111000,17.3
1651494426000,16.7
1651494771000,16.3
1651495131000,16.6
1651496046000,17.3
1651497036000,16.7
1651498071000,17.3
1651499630000,16.7
1651500576000,16.3
1651501401000,15.6
1651501476000,15.3
1651501536000,15
1651501611000,14.6
1651501686000,14.3
1651501761000,14
1651501971000,13.6
1651502796000,13.2
1651502856000,12.9
1651502961000,12.5
1651503591000,12.1
1651504281000,11.8
1651504896000,12.1
1651506996000,12.5
1651509366000,12.1
1651513026000,11.8
1651514421000,12.1
1651515261000,11.8
1651518411000,11.5
1651522146000,11.8
1651522221000,12.1
1651522401000,11.8
1651522461000,11.5
1651522551000,11.1
1651522626000,10.8
1651523136000,11.1
1651523616000,10.8
1651523811000,10.5
1651526811000,10.1
1651527846000,9.8
1651528371000,9.5
1651530756000,9.1
1651532586000,8.7
1651536861000,8.4
1651537312000,8.7
1651537926000,8.4
1651538901000,8.7
1651539232000,8.4
1651543566000,7.7
1651544916000,7.3
1651550766000,7.7
1651552147000,8.1
1651553451000,8.7
1651553797000,9.1
1651554141000,9.7
1651554712000,10.1
1651554876000,10.5
1651555942000,10.8
1651556076000,11.1
1651556242000,11.5
1651556331000,11.8
1651556422000,12.1
1651557682000,12.5
1651557907000,12.8
1651559092000,13.1
1651559542000,13.5
1651559691000,13.8
1651559797000,14.1
1651560007000,14.5
1651560426000,14.8
1651560666000,15.1
1651560816000,14.8
1651560922000,14.5
1651561536000,14.8
1651561672000,15.1
1651562617000,15.5
1651563412000,15.8
1651563607000,16.1
1651564416000,16.8
1651564716000,17.1
1651565871000,17.8
1651565962000,18.1
1651566321000,18.8
1651566411000,19.1
1651567086000,19.7
1651567177000,20.1
1651567642000,20.7
1651567761000,21.1
1651567927000,21.7
1651568167000,22.1
1651568301000,21.8
1651568541000,21.1
1651569171000,20.8
1651569456000,21.1
1651569651000,21.7
1651569817000,21.4
